"","country","year","sex","suicides_no","population","gdp_for_year....","age"
"3279","Russian Federation",1990,"female",2467,19730400,"516,814,274,022",44.5
"3280","Russian Federation",1990,"male",12517,18495100,"516,814,274,022",44.5
"3281","Russian Federation",1990,"female",3064,15534000,"516,814,274,022",64.5
"3282","Russian Federation",1990,"male",6401,9577500,"516,814,274,022",64.5
"3283","Russian Federation",1990,"female",1608,4847400,"516,814,274,022",80
"3284","Russian Federation",1990,"male",1366,1382500,"516,814,274,022",80
"3285","Russian Federation",1991,"female",65,11204500,"517,962,962,963",9.5
"3286","Russian Federation",1991,"male",298,11561800,"517,962,962,963",9.5
"3287","Russian Federation",1991,"female",642,9697300,"517,962,962,963",19.5
"3288","Russian Federation",1991,"male",2984,10112700,"517,962,962,963",19.5
"3289","Russian Federation",1991,"female",888,11901200,"517,962,962,963",29.5
"3290","Russian Federation",1991,"male",6901,12157500,"517,962,962,963",29.5
"3291","Russian Federation",1991,"female",2429,19987200,"517,962,962,963",44.5
"3292","Russian Federation",1991,"male",12746,18782900,"517,962,962,963",44.5
"3293","Russian Federation",1991,"female",2926,15781500,"517,962,962,963",64.5
"3294","Russian Federation",1991,"male",6566,9894400,"517,962,962,963",64.5
"3295","Russian Federation",1991,"female",1510,4831000,"517,962,962,963",80
"3296","Russian Federation",1991,"male",1326,1371000,"517,962,962,963",80
"3297","Russian Federation",1992,"female",76,11376200,"460,290,556,901",9.5
"3298","Russian Federation",1992,"male",318,11747200,"460,290,556,901",9.5
"3299","Russian Federation",1992,"female",704,9791500,"460,290,556,901",19.5
"3300","Russian Federation",1992,"male",3447,10235100,"460,290,556,901",19.5
"3301","Russian Federation",1992,"female",990,11561000,"460,290,556,901",29.5
"3302","Russian Federation",1992,"male",7958,11773600,"460,290,556,901",29.5
"3303","Russian Federation",1992,"female",2768,20093200,"460,290,556,901",44.5
"3304","Russian Federation",1992,"male",15824,18933500,"460,290,556,901",44.5
"3305","Russian Federation",1992,"female",3133,16206600,"460,290,556,901",64.5
"3306","Russian Federation",1992,"male",8014,10319200,"460,290,556,901",64.5
"3307","Russian Federation",1992,"female",1458,4741300,"460,290,556,901",80
"3308","Russian Federation",1992,"male",1233,1340500,"460,290,556,901",80
"3309","Russian Federation",1993,"female",93,11376500,"435,083,713,851",9.5
"3310","Russian Federation",1993,"male",337,11763700,"435,083,713,851",9.5
"3311","Russian Federation",1993,"female",785,9824100,"435,083,713,851",19.5
"3312","Russian Federation",1993,"male",4347,10306400,"435,083,713,851",19.5
"3313","Russian Federation",1993,"female",1154,11063800,"435,083,713,851",29.5
"3314","Russian Federation",1993,"male",9328,11260400,"435,083,713,851",29.5
"3315","Russian Federation",1993,"female",3163,20012400,"435,083,713,851",44.5
"3316","Russian Federation",1993,"male",20256,18908000,"435,083,713,851",44.5
"3317","Russian Federation",1993,"female",3433,16579000,"435,083,713,851",64.5
"3318","Russian Federation",1993,"male",10118,10681300,"435,083,713,851",64.5
"3319","Russian Federation",1993,"female",1468,4615000,"435,083,713,851",80
"3320","Russian Federation",1993,"male",1364,1302200,"435,083,713,851",80
"3321","Russian Federation",1994,"female",75,11447200,"395,077,301,248",9.5
"3322","Russian Federation",1994,"male",364,11857400,"395,077,301,248",9.5
"3323","Russian Federation",1994,"female",915,10036800,"395,077,301,248",19.5
"3324","Russian Federation",1994,"male",5177,10518500,"395,077,301,248",19.5
"3325","Russian Federation",1994,"female",1198,10708700,"395,077,301,248",29.5
"3326","Russian Federation",1994,"male",10310,10947200,"395,077,301,248",29.5
"3327","Russian Federation",1994,"female",3257,20124300,"395,077,301,248",44.5
"3328","Russian Federation",1994,"male",22338,19044200,"395,077,301,248",44.5
"3329","Russian Federation",1994,"female",3489,16977700,"395,077,301,248",64.5
"3330","Russian Federation",1994,"male",11431,11006300,"395,077,301,248",64.5
"3331","Russian Federation",1994,"female",1454,4526500,"395,077,301,248",80
"3332","Russian Federation",1994,"male",1412,1281400,"395,077,301,248",80
"3333","Russian Federation",1995,"female",78,11419400,"395,531,066,563",9.5
"3334","Russian Federation",1995,"male",355,11854400,"395,531,066,563",9.5
"3335","Russian Federation",1995,"female",1003,10253200,"395,531,066,563",19.5
"3336","Russian Federation",1995,"male",5733,10678300,"395,531,066,563",19.5
"3337","Russian Federation",1995,"female",1179,10375900,"395,531,066,563",29.5
"3338","Russian Federation",1995,"male",9787,10700700,"395,531,066,563",29.5
"3339","Russian Federation",1995,"female",3328,20339300,"395,531,066,563",44.5
"3340","Russian Federation",1995,"male",21706,19249600,"395,531,066,563",44.5
"3341","Russian Federation",1995,"female",3499,17293700,"395,531,066,563",64.5
"3342","Russian Federation",1995,"male",11152,11227000,"395,531,066,563",64.5
"3343","Russian Federation",1995,"female",1546,4436700,"395,531,066,563",80
"3344","Russian Federation",1995,"male",1182,1258900,"395,531,066,563",80
"3345","Russian Federation",1996,"female",78,11267400,"391,719,993,757",9.5
"3346","Russian Federation",1996,"male",320,11716700,"391,719,993,757",9.5
"3347","Russian Federation",1996,"female",904,10409100,"391,719,993,757",19.5
"3348","Russian Federation",1996,"male",5784,10772000,"391,719,993,757",19.5
"3349","Russian Federation",1996,"female",1127,10062400,"391,719,993,757",29.5
"3350","Russian Federation",1996,"male",9214,10443600,"391,719,993,757",29.5
"3351","Russian Federation",1996,"female",2953,20618800,"391,719,993,757",44.5
"3352","Russian Federation",1996,"male",20562,19507100,"391,719,993,757",44.5
"3353","Russian Federation",1996,"female",3205,17502200,"391,719,993,757",64.5
"3354","Russian Federation",1996,"male",10754,11361400,"391,719,993,757",64.5
"3355","Russian Federation",1996,"female",1418,4369100,"391,719,993,757",80
"3356","Russian Federation",1996,"male",1192,1242800,"391,719,993,757",80
"3357","Russian Federation",1997,"female",76,10988200,"404,926,534,140",9.5
"3358","Russian Federation",1997,"male",346,11444500,"404,926,534,140",9.5
"3359","Russian Federation",1997,"female",945,10556600,"404,926,534,140",19.5
"3360","Russian Federation",1997,"male",5780,10874000,"404,926,534,140",19.5
"3361","Russian Federation",1997,"female",1050,9833800,"404,926,534,140",29.5
"3362","Russian Federation",1997,"male",8222,10242100,"404,926,534,140",29.5
"3363","Russian Federation",1997,"female",2819,21047500,"404,926,534,140",44.5
"3364","Russian Federation",1997,"male",18973,19913400,"404,926,534,140",44.5
"3365","Russian Federation",1997,"female",3180,17453600,"404,926,534,140",64.5
"3366","Russian Federation",1997,"male",10726,11327500,"404,926,534,140",64.5
"3367","Russian Federation",1997,"female",1424,4360900,"404,926,534,140",80
"3368","Russian Federation",1997,"male",1205,1241100,"404,926,534,140",80
"3369","Russian Federation",1998,"female",79,10548900,"270,953,116,950",9.5
"3370","Russian Federation",1998,"male",333,11006800,"270,953,116,950",9.5
"3371","Russian Federation",1998,"female",927,10752700,"270,953,116,950",19.5
"3372","Russian Federation",1998,"male",5729,11040600,"270,953,116,950",19.5
"3373","Russian Federation",1998,"female",902,9685600,"270,953,116,950",29.5
"3374","Russian Federation",1998,"male",7634,10104200,"270,953,116,950",29.5
"3375","Russian Federation",1998,"female",2715,21695000,"270,953,116,950",44.5
"3376","Russian Federation",1998,"male",18058,20487900,"270,953,116,950",44.5
"3377","Russian Federation",1998,"female",2917,17046200,"270,953,116,950",64.5
"3378","Russian Federation",1998,"male",9683,11058100,"270,953,116,950",64.5
"3379","Russian Federation",1998,"female",1431,4434700,"270,953,116,950",80
"3380","Russian Federation",1998,"male",1110,1261400,"270,953,116,950",80
"3381","Russian Federation",1999,"female",98,10037400,"195,905,767,669",9.5
"3382","Russian Federation",1999,"male",402,10490300,"195,905,767,669",9.5
"3383","Russian Federation",1999,"female",1080,10957600,"195,905,767,669",19.5
"3384","Russian Federation",1999,"male",6120,11232900,"195,905,767,669",19.5
"3385","Russian Federation",1999,"female",1041,9616300,"195,905,767,669",29.5
"3386","Russian Federation",1999,"male",8101,10022400,"195,905,767,669",29.5
"3387","Russian Federation",1999,"female",3128,22337800,"195,905,767,669",44.5
"3388","Russian Federation",1999,"male",20705,21016400,"195,905,767,669",44.5
"3389","Russian Federation",1999,"female",3072,16457600,"195,905,767,669",64.5
"3390","Russian Federation",1999,"male",10609,10669100,"195,905,767,669",64.5
"3391","Russian Federation",1999,"female",1490,4569600,"195,905,767,669",80
"3392","Russian Federation",1999,"male",1128,1310400,"195,905,767,669",80
"3393","Russian Federation",2000,"female",103,9543220,"259,708,496,267",9.5
"3394","Russian Federation",2000,"male",404,9986252,"259,708,496,267",9.5
"3395","Russian Federation",2000,"female",1015,11120027,"259,708,496,267",19.5
"3396","Russian Federation",2000,"male",6578,11393600,"259,708,496,267",19.5
"3397","Russian Federation",2000,"female",1027,9648389,"259,708,496,267",29.5
"3398","Russian Federation",2000,"male",8654,10025181,"259,708,496,267",29.5
"3399","Russian Federation",2000,"female",2926,22830770,"259,708,496,267",44.5
"3400","Russian Federation",2000,"male",21063,21378098,"259,708,496,267",44.5
"3401","Russian Federation",2000,"female",2646,15887955,"259,708,496,267",64.5
"3402","Russian Federation",2000,"male",9656,10282841,"259,708,496,267",64.5
"3403","Russian Federation",2000,"female",1382,4729070,"259,708,496,267",80
"3404","Russian Federation",2000,"male",1165,1380292,"259,708,496,267",80
"3405","Russian Federation",2001,"female",114,8998521,"306,602,673,980",9.5
"3406","Russian Federation",2001,"male",389,9428879,"306,602,673,980",9.5
"3407","Russian Federation",2001,"female",1065,11270161,"306,602,673,980",19.5
"3408","Russian Federation",2001,"male",6945,11547645,"306,602,673,980",19.5
"3409","Russian Federation",2001,"female",1087,9733290,"306,602,673,980",29.5
"3410","Russian Federation",2001,"male",8886,10078045,"306,602,673,980",29.5
"3411","Russian Federation",2001,"female",2920,23046634,"306,602,673,980",44.5
"3412","Russian Federation",2001,"male",21262,21476420,"306,602,673,980",44.5
"3413","Russian Federation",2001,"female",2471,15506563,"306,602,673,980",64.5
"3414","Russian Federation",2001,"male",9234,10030533,"306,602,673,980",64.5
"3415","Russian Federation",2001,"female",1349,4919708,"306,602,673,980",80
"3416","Russian Federation",2001,"male",1236,1485110,"306,602,673,980",80
"3417","Russian Federation",2002,"female",83,8396266,"345,110,438,692",9.5
"3418","Russian Federation",2002,"male",338,8810074,"345,110,438,692",9.5
"3419","Russian Federation",2002,"female",1054,11425220,"345,110,438,692",19.5
"3420","Russian Federation",2002,"male",6667,11714752,"345,110,438,692",19.5
"3421","Russian Federation",2002,"female",1086,9838656,"345,110,438,692",29.5
"3422","Russian Federation",2002,"male",8696,10156286,"345,110,438,692",29.5
"3423","Russian Federation",2002,"female",2910,22995821,"345,110,438,692",44.5
"3424","Russian Federation",2002,"male",20119,21320535,"345,110,438,692",44.5
"3425","Russian Federation",2002,"female",2472,15292297,"345,110,438,692",64.5
"3426","Russian Federation",2002,"male",8850,9892090,"345,110,438,692",64.5
"3427","Russian Federation",2002,"female",1452,5126645,"345,110,438,692",80
"3428","Russian Federation",2002,"male",1297,1622258,"345,110,438,692",80
"3429","Russian Federation",2003,"female",79,7960126,"430,347,770,732",9.5
"3430","Russian Federation",2003,"male",284,8328381,"430,347,770,732",9.5
"3431","Russian Federation",2003,"female",969,11942216,"430,347,770,732",19.5
"3432","Russian Federation",2003,"male",6134,12256012,"430,347,770,732",19.5
"3433","Russian Federation",2003,"female",1050,10257511,"430,347,770,732",29.5
"3434","Russian Federation",2003,"male",8085,10260634,"430,347,770,732",29.5
"3435","Russian Federation",2003,"female",2718,23024470,"430,347,770,732",44.5
"3436","Russian Federation",2003,"male",18681,21007346,"430,347,770,732",44.5
"3437","Russian Federation",2003,"female",2214,15243314,"430,347,770,732",64.5
"3438","Russian Federation",2003,"male",8314,9920853,"430,347,770,732",64.5
"3439","Russian Federation",2003,"female",1420,5170321,"430,347,770,732",80
"3440","Russian Federation",2003,"male",1497,1648684,"430,347,770,732",80
"3441","Russian Federation",2004,"female",73,7572781,"591,016,690,743",9.5
"3442","Russian Federation",2004,"male",288,7919935,"591,016,690,743",9.5
"3443","Russian Federation",2004,"female",992,12088752,"591,016,690,743",19.5
"3444","Russian Federation",2004,"male",5891,12425537,"591,016,690,743",19.5
"3445","Russian Federation",2004,"female",1042,10494419,"591,016,690,743",29.5
"3446","Russian Federation",2004,"male",7955,10461766,"591,016,690,743",29.5
"3447","Russian Federation",2004,"female",2668,22956701,"591,016,690,743",44.5
"3448","Russian Federation",2004,"male",17465,20843896,"591,016,690,743",44.5
"3449","Russian Federation",2004,"female",2029,15236313,"591,016,690,743",64.5
"3450","Russian Federation",2004,"male",7715,9924764,"591,016,690,743",64.5
"3451","Russian Federation",2004,"female",1398,5370057,"591,016,690,743",80
"3452","Russian Federation",2004,"male",1580,1776778,"591,016,690,743",80
"3453","Russian Federation",2005,"female",69,7138064,"764,017,107,992",9.5
"3454","Russian Federation",2005,"male",206,7467908,"764,017,107,992",9.5
"3455","Russian Federation",2005,"female",904,12011488,"764,017,107,992",19.5
"3456","Russian Federation",2005,"male",5750,12357989,"764,017,107,992",19.5
"3457","Russian Federation",2005,"female",992,10640505,"764,017,107,992",29.5
"3458","Russian Federation",2005,"male",7796,10578048,"764,017,107,992",29.5
"3459","Russian Federation",2005,"female",2311,22722081,"764,017,107,992",44.5
"3460","Russian Federation",2005,"male",15843,20550405,"764,017,107,992",44.5
"3461","Russian Federation",2005,"female",1884,15297324,"764,017,107,992",64.5
"3462","Russian Federation",2005,"male",7144,9977150,"764,017,107,992",64.5
"3463","Russian Federation",2005,"female",1304,5535287,"764,017,107,992",80
"3464","Russian Federation",2005,"male",1599,1885942,"764,017,107,992",80
"3465","Russian Federation",2006,"female",75,6808787,"989,930,542,279",9.5
"3466","Russian Federation",2006,"male",201,7123987,"989,930,542,279",9.5
"3467","Russian Federation",2006,"female",869,11819245,"989,930,542,279",19.5
"3468","Russian Federation",2006,"male",5319,12174930,"989,930,542,279",19.5
"3469","Russian Federation",2006,"female",974,10784340,"989,930,542,279",29.5
"3470","Russian Federation",2006,"male",7584,10691395,"989,930,542,279",29.5
"3471","Russian Federation",2006,"female",2189,22545749,"989,930,542,279",44.5
"3472","Russian Federation",2006,"male",14020,20336306,"989,930,542,279",44.5
"3473","Russian Federation",2006,"female",1719,15405634,"989,930,542,279",64.5
"3474","Russian Federation",2006,"male",6562,10054153,"989,930,542,279",64.5
"3475","Russian Federation",2006,"female",1401,5646287,"989,930,542,279",80
"3476","Russian Federation",2006,"male",1701,1966649,"989,930,542,279",80
"3477","Russian Federation",2007,"female",69,6605348,"1,299,705,247,686",9.5
"3478","Russian Federation",2007,"male",192,6911384,"1,299,705,247,686",9.5
"3479","Russian Federation",2007,"female",949,11502702,"1,299,705,247,686",19.5
"3480","Russian Federation",2007,"male",5257,11862129,"1,299,705,247,686",19.5
"3481","Russian Federation",2007,"female",1051,10944247,"1,299,705,247,686",29.5
"3482","Russian Federation",2007,"male",7483,10843276,"1,299,705,247,686",29.5
"3483","Russian Federation",2007,"female",2176,22379725,"1,299,705,247,686",44.5
"3484","Russian Federation",2007,"male",13065,20173873,"1,299,705,247,686",44.5
"3485","Russian Federation",2007,"female",1738,15620091,"1,299,705,247,686",64.5
"3486","Russian Federation",2007,"male",6151,10209479,"1,299,705,247,686",64.5
"3487","Russian Federation",2007,"female",1358,5710937,"1,299,705,247,686",80
"3488","Russian Federation",2007,"male",1660,2015773,"1,299,705,247,686",80
"3489","Russian Federation",2008,"female",90,6539687,"1,660,844,408,500",9.5
"3490","Russian Federation",2008,"male",148,6848169,"1,660,844,408,500",9.5
"3491","Russian Federation",2008,"female",916,11025088,"1,660,844,408,500",19.5
"3492","Russian Federation",2008,"male",4863,11377099,"1,660,844,408,500",19.5
"3493","Russian Federation",2008,"female",981,11179123,"1,660,844,408,500",29.5
"3494","Russian Federation",2008,"male",6860,11091377,"1,660,844,408,500",29.5
"3495","Russian Federation",2008,"female",2040,22229346,"1,660,844,408,500",44.5
"3496","Russian Federation",2008,"male",11848,20041975,"1,660,844,408,500",44.5
"3497","Russian Federation",2008,"female",1613,15906813,"1,660,844,408,500",64.5
"3498","Russian Federation",2008,"male",5855,10403205,"1,660,844,408,500",64.5
